id,code_origin,name_origin,type,code_change,name_change,create_time,edit_time
259,652925200000,依其艾日克乡,撤乡设镇,652925102000,依其艾日克镇,12/21/2017 11:19:45,12/21/2017 11:19:45
260,653125212000,米夏乡,撤乡设镇,653125108000,米夏镇,12/21/2017 11:19:45,12/21/2017 11:19:45
261,653223203000,桑株乡,撤乡设镇,653223105000,桑株镇,12/21/2017 11:19:45,12/21/2017 11:19:45
262,653224204000,杭桂乡,撤乡设镇,653224102000,杭桂镇,12/21/2017 11:19:45,12/21/2017 11:19:45
263,654021206000,阿热吾斯塘乡,撤乡设镇,654021105000,阿热吾斯塘镇,12/21/2017 11:19:45,12/21/2017 11:19:45
264,654026205000,喀拉苏乡,撤乡设镇,654026103000,喀拉苏镇,12/21/2017 11:19:45,12/21/2017 11:19:45
265,654321202000,阔斯特克乡,撤乡设镇,654321103000,阔斯特克镇,12/21/2017 11:19:45,12/21/2017 11:19:45
266,654326200000,托普铁热克乡,撤乡设镇,654326103000,乌拉斯特镇,12/21/2017 11:19:45,12/21/2017 11:19:45
267,,,新增街道,653101008000,西公园街道,12/21/2017 11:19:45,12/21/2017 11:19:45
268,,,新增街道,653101009000,迎宾大道街道,12/21/2017 11:19:45,12/21/2017 11:19:45
269,,,新设镇,659002101000,双城镇,12/21/2017 11:19:45,12/21/2017 11:19:45
270,,,新设镇,659002102000,沙河镇,12/21/2017 11:19:45,12/21/2017 11:19:45
271,,,新设镇,659006100000,博古其镇,12/21/2017 11:19:45,12/21/2017 11:19:45
272,,,新设镇,659006101000,双丰镇,12/21/2017 11:19:45,12/21/2017 11:19:45
