id,province,city,area,street,community,code_num,create_time,edit_time,change_type,expire_date
1715,江苏省,泰州市,靖江市,,,321282000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1716,山东省,青岛市,城阳区,,,370214000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1717,新疆维吾尔自治区,,图木舒克市,,,659003000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1718,四川省,眉山市,丹棱县,,,511424000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1719,陕西省,西安市,碑林区,,,610103000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1720,广东省,湛江市,坡头区,,,440804000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1721,辽宁省,大连市,中山区,,,210202000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1722,山东省,济南市,槐荫区,,,370104000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1723,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,,,150726000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1724,黑龙江省,大庆市,大同区,,,230606000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1725,云南省,德宏傣族景颇族自治州,盈江县,,,533123000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1726,广东省,东莞市,,,,441900000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1727,浙江省,台州市,温岭市,,,331081000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1728,宁夏回族自治区,中卫市,沙坡头区,,,640502000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1729,河北省,邯郸市,复兴区,,,130404000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1730,重庆市,,九龙坡区,,,500107000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1731,云南省,红河哈尼族彝族自治州,金平苗族瑶族傣族自治县,,,532530000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1732,广西壮族自治区,贵港市,覃塘区,,,450804000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1733,新疆维吾尔自治区,乌鲁木齐市,米东区,,,650109000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1734,西藏自治区,阿里地区,改则县,,,542526000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1735,陕西省,咸阳市,乾县,,,610424000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1736,吉林省,白城市,镇赉县,,,220821000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1737,四川省,甘孜藏族自治州,九龙县,,,513324000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1738,江苏省,无锡市,南长区,,,320203000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1739,西藏自治区,拉萨市,当雄县,,,540122000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1740,湖北省,宜昌市,夷陵区,,,420506000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1741,安徽省,合肥市,庐阳区,,,340103000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1742,黑龙江省,齐齐哈尔市,梅里斯达斡尔族区,,,230208000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1743,海南省,,琼中黎族苗族自治县,,,469030000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1744,湖北省,咸宁市,通城县,,,421222000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1745,云南省,楚雄彝族自治州,楚雄市,,,532301000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1746,黑龙江省,伊春市,乌马河区,,,230711000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1747,山东省,东营市,东营区,,,370502000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1748,山东省,烟台市,牟平区,,,370612000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1749,福建省,三明市,泰宁县,,,350429000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1750,福建省,漳州市,芗城区,,,350602000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1751,江苏省,徐州市,九里区,,,320304000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1752,西藏自治区,林芝地区,朗县,,,542627000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1753,广东省,汕尾市,城区,,,441502000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1754,四川省,资阳市,安岳县,,,512021000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1755,贵州省,黔南布依族苗族自治州,平塘县,,,522727000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1756,贵州省,六盘水市,盘县,,,520222000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1757,宁夏回族自治区,吴忠市,同心县,,,640324000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1758,北京市,,丰台区,,,110106000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1759,贵州省,贵阳市,乌当区,,,520112000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1760,广东省,深圳市,南山区,,,440305000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1761,湖北省,,天门市,,,429006000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1762,黑龙江省,伊春市,新青区,,,230707000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1763,河南省,郑州市,巩义市,,,410181000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1764,四川省,凉山彝族自治州,越西县,,,513434000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1765,青海省,海东地区,乐都县,,,632123000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1766,河南省,周口市,川汇区,,,411602000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1767,云南省,西双版纳傣族自治州,,,,532800000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1768,陕西省,商洛市,洛南县,,,611021000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1769,吉林省,长春市,南关区,,,220102000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1770,黑龙江省,哈尔滨市,呼兰区,,,230111000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1771,四川省,宜宾市,高县,,,511525000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1772,河北省,衡水市,桃城区,,,131102000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1773,安徽省,宿州市,,,,341300000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1774,青海省,玉树藏族自治州,称多县,,,632723000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1775,云南省,文山壮族苗族自治州,广南县,,,532627000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1776,广西壮族自治区,桂林市,七星区,,,450305000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1777,山西省,太原市,古交市,,,140181000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1778,吉林省,四平市,梨树县,,,220322000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1779,四川省,成都市,龙泉驿区,,,510112000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1780,湖南省,衡阳市,珠晖区,,,430405000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1781,安徽省,铜陵市,狮子山区,,,340703000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1782,广东省,肇庆市,高要市,,,441283000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1783,西藏自治区,山南地区,,,,542200000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1784,甘肃省,酒泉市,肃北蒙古族自治县,,,620923000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1785,河南省,南阳市,西峡县,,,411323000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1786,湖北省,荆州市,沙市区,,,421002000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1787,江苏省,淮安市,楚州区,,,320803000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1788,海南省,,昌江黎族自治县,,,469026000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1789,贵州省,遵义市,湄潭县,,,520328000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1790,福建省,福州市,台江区,,,350103000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1791,浙江省,宁波市,海曙区,,,330203000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1792,山东省,济南市,长清区,,,370113000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1793,内蒙古自治区,鄂尔多斯市,杭锦旗,,,150625000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1794,福建省,厦门市,翔安区,,,350213000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1795,河北省,张家口市,尚义县,,,130725000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1796,广西壮族自治区,河池市,都安瑶族自治县,,,451228000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1797,陕西省,铜川市,耀州区,,,610204000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1798,河南省,焦作市,修武县,,,410821000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1799,吉林省,吉林市,蛟河市,,,220281000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1800,云南省,文山壮族苗族自治州,砚山县,,,532622000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1801,安徽省,滁州市,来安县,,,341122000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1802,云南省,昭通市,鲁甸县,,,530621000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1803,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县,,,653023000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1804,广东省,茂名市,,,,440900000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1805,辽宁省,朝阳市,凌源市,,,211382000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1806,山东省,济宁市,邹城市,,,370883000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1807,甘肃省,庆阳市,宁县,,,621026000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1808,江西省,鹰潭市,贵溪市,,,360681000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1809,甘肃省,甘南藏族自治州,夏河县,,,623027000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1810,黑龙江省,黑河市,北安市,,,231181000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1811,山东省,烟台市,海阳市,,,370687000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1812,四川省,达州市,达县,,,511721000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1813,江苏省,南京市,六合区,,,320116000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1814,湖南省,湘西土家族苗族自治州,凤凰县,,,433123000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1815,贵州省,安顺市,,,,520400000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1816,山东省,德州市,德城区,,,371402000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1817,山西省,晋中市,介休市,,,140781000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1818,河南省,新乡市,牧野区,,,410711000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1819,北京市,,大兴区,,,110115000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1820,山西省,忻州市,保德县,,,140931000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1821,江西省,新余市,渝水区,,,360502000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1822,新疆维吾尔自治区,阿勒泰地区,吉木乃县,,,654326000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1823,天津市,,和平区,,,120101000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1824,云南省,楚雄彝族自治州,武定县,,,532329000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1825,湖北省,荆门市,沙洋县,,,420822000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1826,内蒙古自治区,锡林郭勒盟,锡林浩特市,,,152502000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1827,黑龙江省,牡丹江市,东安区,,,231002000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1828,江西省,上饶市,广丰县,,,361122000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1829,广东省,佛山市,三水区,,,440607000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1830,贵州省,贵阳市,开阳县,,,520121000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1831,吉林省,松原市,宁江区,,,220702000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1832,黑龙江省,佳木斯市,桦川县,,,230826000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1833,黑龙江省,伊春市,上甘岭区,,,230716000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1834,河北省,石家庄市,长安区,,,130102000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1835,广东省,汕尾市,陆丰市,,,441581000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1836,甘肃省,甘南藏族自治州,卓尼县,,,623022000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1837,云南省,昆明市,西山区,,,530112000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1838,陕西省,榆林市,子洲县,,,610831000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1839,内蒙古自治区,兴安盟,扎赉特旗,,,152223000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1840,山东省,烟台市,莱阳市,,,370682000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1841,新疆维吾尔自治区,阿勒泰地区,布尔津县,,,654321000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1842,河北省,唐山市,遵化市,,,130281000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1843,山东省,聊城市,临清市,,,371581000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1844,云南省,临沧市,,,,530900000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1845,青海省,海北藏族自治州,,,,632200000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1846,辽宁省,抚顺市,新宾满族自治县,,,210422000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1847,江苏省,宿迁市,泗阳县,,,321323000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1848,江苏省,南京市,浦口区,,,320111000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1849,湖南省,永州市,东安县,,,431122000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1850,贵州省,毕节地区,毕节市,,,522401000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1851,云南省,大理白族自治州,大理市,,,532901000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1852,福建省,莆田市,秀屿区,,,350305000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1853,广西壮族自治区,河池市,,,,451200000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1854,陕西省,延安市,宜川县,,,610630000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1855,广东省,韶关市,乳源瑶族自治县,,,440232000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1856,湖北省,黄冈市,团风县,,,421121000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1857,湖南省,永州市,蓝山县,,,431127000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1858,湖北省,襄樊市,襄阳区,,,420607000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1859,湖南省,长沙市,长沙县,,,430121000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1860,贵州省,黔东南苗族侗族自治州,丹寨县,,,522636000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1861,山东省,淄博市,,,,370300000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1862,广东省,云浮市,云城区,,,445302000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1863,江西省,上饶市,余干县,,,361127000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1864,西藏自治区,那曲地区,尼玛县,,,542430000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1865,湖南省,衡阳市,,,,430400000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1866,河南省,洛阳市,宜阳县,,,410327000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1867,天津市,,红桥区,,,120106000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1868,河南省,南阳市,唐河县,,,411328000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1869,贵州省,安顺市,关岭布依族苗族自治县,,,520424000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1870,河北省,衡水市,枣强县,,,131121000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1871,河南省,洛阳市,瀍河回族区,,,410304000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1872,河北省,石家庄市,井陉矿区,,,130107000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1873,浙江省,丽水市,青田县,,,331121000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1874,广西壮族自治区,河池市,凤山县,,,451223000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1875,山西省,临汾市,汾西县,,,141034000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1876,山东省,威海市,荣成市,,,371082000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1877,内蒙古自治区,呼和浩特市,土默特左旗,,,150121000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1878,辽宁省,沈阳市,铁西区,,,210106000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1879,陕西省,咸阳市,旬邑县,,,610429000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1880,山西省,运城市,绛县,,,140826000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1881,山东省,临沂市,苍山县,,,371324000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1882,云南省,昭通市,绥江县,,,530626000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1883,河北省,邢台市,内丘县,,,130523000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1884,河北省,秦皇岛市,山海关区,,,130303000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1885,广西壮族自治区,百色市,隆林各族自治县,,,451031000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1886,甘肃省,临夏回族自治州,广河县,,,622924000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1887,甘肃省,临夏回族自治州,临夏市,,,622901000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1888,重庆市,,垫江县,,,500231000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1889,新疆维吾尔自治区,喀什地区,喀什市,,,653101000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1890,山西省,晋城市,陵川县,,,140524000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1891,广东省,汕头市,金平区,,,440511000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1892,云南省,昆明市,嵩明县,,,530127000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1893,黑龙江省,伊春市,铁力市,,,230781000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1894,安徽省,蚌埠市,禹会区,,,340304000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1895,四川省,广元市,朝天区,,,510812000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1896,四川省,南充市,,,,511300000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1897,河南省,三门峡市,灵宝市,,,411282000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1898,江西省,赣州市,龙南县,,,360727000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1899,广西壮族自治区,南宁市,青秀区,,,450103000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1900,黑龙江省,哈尔滨市,巴彦县,,,230126000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1901,辽宁省,铁岭市,铁岭县,,,211221000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1902,广东省,茂名市,信宜市,,,440983000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1903,河北省,承德市,双桥区,,,130802000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1904,河北省,邢台市,宁晋县,,,130528000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1905,四川省,阿坝藏族羌族自治州,若尔盖县,,,513232000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1906,宁夏回族自治区,吴忠市,,,,640300000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1907,福建省,泉州市,永春县,,,350525000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1908,河南省,许昌市,禹州市,,,411081000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1909,湖北省,十堰市,竹山县,,,420323000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1910,福建省,福州市,长乐市,,,350182000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1911,黑龙江省,绥化市,兰西县,,,231222000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1912,山东省,济宁市,,,,370800000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1913,安徽省,铜陵市,铜陵县,,,340721000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1914,河北省,保定市,易县,,,130633000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1915,甘肃省,金昌市,,,,620300000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1916,浙江省,金华市,浦江县,,,330726000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1917,甘肃省,张掖市,民乐县,,,620722000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1918,江苏省,淮安市,盱眙县,,,320830000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1919,湖北省,武汉市,青山区,,,420107000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1920,黑龙江省,鹤岗市,兴安区,,,230405000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1921,四川省,凉山彝族自治州,西昌市,,,513401000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1922,广西壮族自治区,桂林市,全州县,,,450324000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1923,河北省,保定市,曲阳县,,,130634000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1924,辽宁省,抚顺市,望花区,,,210404000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1925,河南省,郑州市,中原区,,,410102000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1926,山东省,东营市,垦利县,,,370521000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1927,湖北省,襄樊市,襄城区,,,420602000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1928,江苏省,徐州市,邳州市,,,320382000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1929,山东省,滨州市,阳信县,,,371622000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1930,陕西省,宝鸡市,,,,610300000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1931,河北省,承德市,承德县,,,130821000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1932,广西壮族自治区,防城港市,防城区,,,450603000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1933,河南省,洛阳市,孟津县,,,410322000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1934,河南省,焦作市,中站区,,,410803000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1935,西藏自治区,日喀则地区,萨迦县,,,542325000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1936,广西壮族自治区,南宁市,武鸣县,,,450122000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1937,广东省,广州市,荔湾区,,,440103000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1938,陕西省,汉中市,南郑县,,,610721000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1939,河北省,秦皇岛市,昌黎县,,,130322000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1940,湖南省,郴州市,资兴市,,,431081000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1941,四川省,阿坝藏族羌族自治州,,,,513200000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1942,河北省,承德市,双滦区,,,130803000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1943,江苏省,苏州市,虎丘区,,,320505000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1944,黑龙江省,哈尔滨市,宾县,,,230125000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1945,湖北省,黄冈市,蕲春县,,,421126000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1946,河北省,邯郸市,广平县,,,130432000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1947,四川省,乐山市,五通桥区,,,511112000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1948,四川省,内江市,市中区,,,511002000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1949,云南省,临沧市,永德县,,,530923000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1950,云南省,玉溪市,华宁县,,,530424000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1951,黑龙江省,鹤岗市,南山区,,,230404000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1952,广东省,梅州市,五华县,,,441424000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1953,四川省,遂宁市,安居区,,,510904000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1954,山西省,运城市,临猗县,,,140821000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1955,山西省,大同市,新荣区,,,140212000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1956,江苏省,连云港市,赣榆县,,,320721000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1957,安徽省,宣城市,泾县,,,341823000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1958,云南省,楚雄彝族自治州,南华县,,,532324000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1959,山东省,临沂市,临沭县,,,371329000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1960,湖北省,宜昌市,五峰土家族自治县,,,420529000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1961,湖北省,武汉市,江汉区,,,420103000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1962,陕西省,汉中市,宁强县,,,610726000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1963,江苏省,苏州市,,,,320500000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1964,内蒙古自治区,呼和浩特市,新城区,,,150102000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1965,贵州省,黔西南布依族苗族自治州,晴隆县,,,522324000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1966,江西省,萍乡市,,,,360300000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1967,山东省,淄博市,周村区,,,370306000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1968,安徽省,滁州市,南谯区,,,341103000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1969,湖南省,长沙市,天心区,,,430103000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1970,内蒙古自治区,巴彦淖尔市,磴口县,,,150822000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1971,安徽省,宿州市,灵璧县,,,341323000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
1972,云南省,西双版纳傣族自治州,勐腊县,,,532823000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
